Modelo               total H         total O         total O/H       O/H last        ratio O         total C         total C/H       C/H last        ratio C         total N         total N/H       N/H last        ratio N        
pn_100K_i_M2         1.125642e+55    5.902965e+51    5.244085e-04    4.466836e-04    1.174004e+00    1.047263e+52    9.303691e-04    7.762471e-04    1.198548e+00    2.415935e+51    2.146272e-04    1.819701e-04    1.179464e+00   
pn_100K_i_M3         1.047662e+55    6.402611e+51    6.111332e-04    4.466836e-04    1.368157e+00    1.133032e+52    1.081487e-03    7.762471e-04    1.393225e+00    2.611843e+51    2.493020e-04    1.819701e-04    1.370016e+00   
pn_100K_i_M5         9.387949e+54    7.268979e+51    7.742883e-04    4.466836e-04    1.733416e+00    1.289179e+52    1.373228e-03    7.762471e-04    1.769060e+00    2.969948e+51    3.163575e-04    1.819701e-04    1.738514e+00   
pn_100K_i_M10        7.334630e+54    8.968520e+51    1.222764e-03    4.466836e-04    2.737427e+00    1.591565e+52    2.169932e-03    7.943282e-04    2.731783e+00    3.670409e+51    5.004218e-04    1.819701e-04    2.750023e+00   
pn_100K_i_M20        4.879574e+54    9.948555e+51    2.038816e-03    4.466836e-04    4.564342e+00    1.760802e+52    3.608515e-03    7.762471e-04    4.648668e+00    4.069695e+51    8.340268e-04    1.819701e-04    4.583318e+00   
pn_100K_i_M30        3.189503e+54    9.111134e+51    2.856600e-03    4.466836e-04    6.395130e+00    1.614316e+52    5.061339e-03    7.762471e-04    6.520267e+00    3.732745e+51    1.170322e-03    1.819701e-04    6.431396e+00   
pn_100K_i_M100       6.578241e+53    5.812774e+51    8.836364e-03    4.466836e-04    1.978216e+01    1.030283e+52    1.566199e-02    7.762471e-04    2.017655e+01    2.380588e+51    3.618882e-03    1.819701e-04    1.988723e+01   
pn_110K_i_M1         2.138621e+55    9.552869e+51    4.466836e-04    4.466836e-04    1.000000e+00    1.698767e+52    7.943282e-04    7.943282e-04    1.000000e+00    3.891650e+51    1.819701e-04    1.819701e-04    1.000000e+00   
pn_110K_i_M2         1.521940e+55    8.103857e+51    5.324691e-04    4.466836e-04    1.192050e+00    1.438454e+52    9.451454e-04    7.943282e-04    1.189868e+00    3.312133e+51    2.176258e-04    1.819701e-04    1.195943e+00   
pn_110K_i_M3         1.447018e+55    8.465927e+51    5.850604e-04    4.466836e-04    1.309787e+00    1.501636e+52    1.037745e-03    7.943282e-04    1.306444e+00    3.460253e+51    2.391300e-04    1.862087e-04    1.284204e+00   
pn_110K_i_M5         1.283650e+55    9.499603e+51    7.400464e-04    4.466836e-04    1.656758e+00    1.686164e+52    1.313570e-03    7.943282e-04    1.653687e+00    3.887740e+51    3.028662e-04    1.862087e-04    1.626488e+00   
pn_110K_i_M10        1.019425e+55    1.256371e+52    1.232431e-03    4.466836e-04    2.759070e+00    2.225105e+52    2.182706e-03    7.943282e-04    2.747864e+00    5.147408e+51    5.049325e-04    1.819701e-04    2.774810e+00   
pn_110K_i_M20        6.717611e+54    1.323368e+52    1.969998e-03    4.466836e-04    4.410275e+00    2.345855e+52    3.492097e-03    7.943282e-04    4.396290e+00    5.419915e+51    8.068218e-04    1.819701e-04    4.433816e+00   
pn_110K_i_M30        4.340322e+54    1.250151e+52    2.880319e-03    4.466836e-04    6.448232e+00    2.216434e+52    5.106612e-03    7.943282e-04    6.428844e+00    5.119161e+51    1.179443e-03    1.819701e-04    6.481520e+00   
pn_110K_i_M100       8.708942e+53    7.787026e+51    8.941414e-03    4.466836e-04    2.001733e+01    1.381985e+52    1.586858e-02    7.943282e-04    1.997735e+01    3.187334e+51    3.659841e-03    1.819701e-04    2.011232e+01   
