Modelo               total H         total O         total O/H       O/H last        ratio O         total C         total C/H       C/H last        ratio C         total N         total N/H       N/H last        ratio N        
pn_100K_g_M3         1.321150e+55    8.008455e+51    6.061729e-04    4.466836e-04    1.357052e+00    1.420070e+52    1.074874e-03    7.762471e-04    1.384706e+00    3.273501e+51    2.477766e-04    1.819701e-04    1.361634e+00   
pn_100K_g_M5         8.280476e+54    6.553408e+51    7.914289e-04    4.466836e-04    1.771789e+00    1.160502e+52    1.401492e-03    7.762471e-04    1.805472e+00    2.679619e+51    3.236068e-04    1.819701e-04    1.778352e+00   
pn_100K_g_M10        3.668963e+54    4.402061e+51    1.199811e-03    4.466836e-04    2.686042e+00    7.806893e+51    2.127820e-03    7.762471e-04    2.741164e+00    1.801637e+51    4.910480e-04    1.819701e-04    2.698510e+00   
pn_100K_g_M20        1.266019e+54    2.557590e+51    2.020183e-03    4.466836e-04    4.522627e+00    4.530981e+51    3.578920e-03    7.762471e-04    4.610542e+00    1.048152e+51    8.279115e-04    1.819701e-04    4.549712e+00   
pn_100K_g_M30        5.868191e+53    1.688327e+51    2.877083e-03    4.466836e-04    6.440987e+00    2.999033e+51    5.110661e-03    7.762471e-04    6.583806e+00    6.907322e+50    1.177079e-03    1.819701e-04    6.468528e+00   
pn_100K_g_M100       3.545982e+52    3.146616e+50    8.873751e-03    4.466836e-04    1.986585e+01    5.584620e+50    1.574915e-02    7.762471e-04    2.028883e+01    1.287498e+50    3.630865e-03    1.819701e-04    1.995309e+01   
pn_110K_g_M1         3.281232e+55    1.465673e+52    4.466836e-04    4.466836e-04    1.000000e+00    2.606375e+52    7.943282e-04    7.943282e-04    1.000000e+00    5.970861e+51    1.819701e-04    1.819701e-04    1.000000e+00   
pn_110K_g_M2         2.336398e+55    1.274871e+52    5.456566e-04    4.466836e-04    1.221573e+00    2.258476e+52    9.666485e-04    7.943282e-04    1.216938e+00    5.218714e+51    2.233657e-04    1.819701e-04    1.227486e+00   
pn_110K_g_M3         1.794027e+55    1.119749e+52    6.241538e-04    4.466836e-04    1.397306e+00    1.985827e+52    1.106910e-03    7.943282e-04    1.393518e+00    4.589236e+51    2.558064e-04    1.819701e-04    1.405761e+00   
pn_110K_g_M5         1.164137e+55    9.109303e+51    7.824943e-04    4.466836e-04    1.751786e+00    1.615912e+52    1.388078e-03    7.943282e-04    1.747486e+00    3.724467e+51    3.199338e-04    1.819701e-04    1.758167e+00   
pn_110K_g_M10        5.144787e+54    6.295241e+51    1.223615e-03    4.466836e-04    2.739334e+00    1.117561e+52    2.172220e-03    7.943282e-04    2.734662e+00    2.576308e+51    5.007609e-04    1.819701e-04    2.751886e+00   
pn_110K_g_M20        1.759105e+54    3.747265e+51    2.130211e-03    4.466836e-04    4.768949e+00    6.639289e+51    3.774243e-03    7.943282e-04    4.751490e+00    1.532320e+51    8.710795e-04    1.819701e-04    4.786938e+00   
pn_110K_g_M30        8.199529e+53    2.471158e+51    3.013780e-03    4.466836e-04    6.747013e+00    4.383008e+51    5.345439e-03    7.943282e-04    6.729508e+00    1.009921e+51    1.231682e-03    1.819701e-04    6.768595e+00   
pn_110K_g_M100       5.084863e+52    4.532469e+50    8.913651e-03    4.466836e-04    1.995518e+01    8.040151e+50    1.581193e-02    7.943282e-04    1.990605e+01    1.854945e+50    3.647974e-03    1.819701e-04    2.004711e+01   
