Modelo               total H         total O         total O/H       O/H last        ratio O         total C         total C/H       C/H last        ratio C         total N         total N/H       N/H last        ratio N        
pn_90K_M30           3.496389e+54    1.236897e+52    3.537641e-03    4.365158e-04    8.104267e+00    2.188907e+52    6.260478e-03    7.762471e-04    8.065059e+00    5.059870e+51    1.447170e-03    1.819701e-04    7.952792e+00   
pn_90K_M100          1.814185e+53    2.198750e+51    1.211977e-02    4.466836e-04    2.713278e+01    3.897923e+51    2.148581e-02    7.943282e-04    2.704903e+01    8.988785e+50    4.954724e-03    1.819701e-04    2.722823e+01   
pn_100K_M1           2.430121e+55    1.085495e+52    4.466836e-04    4.466836e-04    1.000000e+00    1.886375e+52    7.762471e-04    7.762471e-04    1.000000e+00    4.422094e+51    1.819701e-04    1.819701e-04    1.000000e+00   
pn_100K_M2           1.046645e+55    5.719322e+51    5.464432e-04    4.466836e-04    1.223334e+00    1.014420e+52    9.692112e-04    7.943282e-04    1.220165e+00    2.342149e+51    2.237768e-04    1.819701e-04    1.229745e+00   
pn_100K_M3           9.875577e+54    6.404259e+51    6.484947e-04    4.466836e-04    1.451799e+00    1.135177e+52    1.149479e-03    7.943282e-04    1.447108e+00    2.620500e+51    2.653516e-04    1.819701e-04    1.458216e+00   
pn_100K_M5           9.871347e+54    7.967120e+51    8.070955e-04    4.466836e-04    1.806862e+00    1.412398e+52    1.430806e-03    7.943282e-04    1.801278e+00    3.262615e+51    3.305136e-04    1.819701e-04    1.816307e+00   
pn_100K_M10          1.054927e+55    1.310782e+52    1.242534e-03    4.466836e-04    2.781687e+00    2.325088e+52    2.204028e-03    7.943282e-04    2.774707e+00    5.359220e+51    5.080183e-04    1.819701e-04    2.791768e+00   
pn_100K_M20          7.451133e+54    1.896587e+52    2.545367e-03    4.786301e-04    5.318024e+00    3.362960e+52    4.513354e-03    8.511380e-04    5.302729e+00    7.739834e+51    1.038746e-03    1.995262e-04    5.206062e+00   
pn_100K_M30          3.596420e+54    1.399861e+52    3.892372e-03    5.495409e-04    7.082953e+00    2.480445e+52    6.896983e-03    9.772372e-04    7.057635e+00    5.719013e+51    1.590196e-03    2.238721e-04    7.103146e+00   
pn_100K_M100         1.430551e+53    2.255022e+51    1.576331e-02    3.162278e-03    4.984797e+00    4.000283e+51    2.796323e-02    5.623413e-03    4.972644e+00    9.232169e+50    6.453575e-03    1.288250e-03    5.009569e+00   
pn_110K_M1           1.529255e+55    6.741869e+51    4.408598e-04    4.365158e-04    1.009952e+00    1.196739e+52    7.825633e-04    7.762471e-04    1.008137e+00    2.755657e+51    1.801961e-04    1.819701e-04    9.902512e-01   
pn_110K_M2           1.614959e+55    8.163497e+51    5.054924e-04    4.466836e-04    1.131657e+00    1.446161e+52    8.954785e-04    7.943282e-04    1.127341e+00    3.330222e+51    2.062109e-04    1.819701e-04    1.133213e+00   
pn_110K_M3           1.462326e+55    9.353532e+51    6.396337e-04    4.466836e-04    1.431962e+00    1.659118e+52    1.134574e-03    7.943282e-04    1.428344e+00    3.830992e+51    2.619793e-04    1.862087e-04    1.406912e+00   
pn_110K_M5           1.192942e+55    1.303552e+52    1.092720e-03    6.456542e-04    1.692423e+00    2.311594e+52    1.937725e-03    1.148154e-03    1.687688e+00    5.336859e+51    4.473694e-04    2.630268e-04    1.700851e+00   
pn_110K_M10          1.648389e+55    2.210747e+52    1.341156e-03    4.570882e-04    2.934130e+00    3.927477e+52    2.382616e-03    7.943282e-04    2.999536e+00    9.047293e+51    5.488568e-04    1.862087e-04    2.947535e+00   
pn_110K_M20          1.258501e+55    3.042014e+52    2.417173e-03    4.466836e-04    5.411375e+00    5.389541e+52    4.282508e-03    7.943282e-04    5.391358e+00    1.243160e+52    9.878099e-04    1.819701e-04    5.428419e+00   
pn_110K_M30          5.842859e+54    2.100952e+52    3.595761e-03    4.466836e-04    8.049906e+00    3.727510e+52    6.379599e-03    7.943282e-04    8.031440e+00    8.607596e+51    1.473182e-03    1.819701e-04    8.095739e+00   
pn_110K_M100         2.791076e+53    3.357465e+51    1.202929e-02    4.365158e-04    2.755750e+01    5.953242e+51    2.132956e-02    7.762471e-04    2.747779e+01    1.374068e+51    4.923075e-03    1.819701e-04    2.705431e+01   
